Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
0.251;181;;180rounds;No;No;1;0.00000;0.00000;103.604;121.592;0.00000;KLH@54;boa-negotiator.boaframework.offeringstrategy.anac2011.Gahboninho_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@55;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
1.230;178;;180rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;171.357;boa-negotiator.boaframework.offeringstrategy.anac2010.Yushu_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@56;Gahboninho@57;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.0;party1_utility.xml;party2_utility.xml
0.709;181;;180rounds;No;No;1;0.00000;0.00000;103.604;121.592;0.00000;boa-negotiator.boaframework.offeringstrategy.anac2012.TheNegotiatorReloaded_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@58;Gahboninho@59;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.612;174;;180rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;171.357;boa-negotiator.boaframework.offeringstrategy.anac2011.NiceTitForTat_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@60;Gahboninho@61;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.0;party1_utility.xml;party2_utility.xml
0.219;181;;180rounds;Yes;No;2;0.72167;0.97619;0.00000;0.07924;169.786;boa-negotiator.boaframework.offeringstrategy.anac2011.Gahboninho_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@62;Gahboninho@63;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.0;party1_utility.xml;party2_utility.xml
3.521;181;;180rounds;No;No;1;0.00000;0.00000;103.604;121.592;0.00000;IAMhaggler2012@64;Gahboninho@65;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
4.609;181;;180rounds;Yes;No;2;0.72181;0.86583;0.02068;0.22200;158.764;Gahboninho@66;IAMhaggler2012@67;0.8658333333333332;0.7218053051923241;0.8658333333333332;0.7218053051923241;0.0;0.0;party1_utility.xml;party2_utility.xml
3.435;166;;180rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;160.787;KLH@68;IAMhaggler2012@69;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.0;party1_utility.xml;party2_utility.xml
1.169;178;;180rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;171.357;boa-negotiator.boaframework.offeringstrategy.anac2010.Yushu_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@70;KLH@71;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.0;party1_utility.xml;party2_utility.xml
0.763;181;;180rounds;No;No;1;0.00000;0.00000;103.604;121.592;0.00000;boa-negotiator.boaframework.offeringstrategy.anac2012.TheNegotiatorReloaded_Offering-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_AS_b_a-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OM_l-.Users.andrea.eclipse.workspace.Group8assignment.bin.MAS_Agent.Group8_OMS@72;KLH@73;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
